rating,date,content
4.0,2020.01.12,"Looks like a few people failed to grasp the films message. It's a more cerebral watch than their intellect can handle. Ha ha.

A dark dramatic black comedy film with a strong social commentary.

Hugely enjoyable and well deserving of its many accolades.

See it now before Hollywood tries to remake it and ruins its excellence. A fabulous director."
5.0,2020.01.11,"I'm just wowed by the film. It's an entertaining arthouse film that let audiences experience a variety of kinds of emotions during its screening. This satirical dark thriller talks about a sensitive issue about our society faced with inequality of wealth and class warfare through a poor family infiltrating into a rich household in the manner of what the audiences can easily get the point. Not only does this film provide you with such a poignant messages about the current times we live in but also it worths as a crowd-pleaser. Actually this film can't be referred as a specific genre in terms of its narrative and the plot that contain the elements of comedy, thriller and drama with the twists and turns. Bong again proves that he creates his own genre himself as just seen by many critics and cinephiles."
3.5,2021.02.06,"I enjoyed this movie, however my expectations were so much higher than it delivered based on the hype

Its good, but not top 50 good

I feel being a foreign language film gives it some level of credit with critics keen to promote something cool/exotic

Ask yourself how this film would have been received if set in US or UK and in English ? I feel it then would be just a good 7 out of 10 dark comedy / farce.

Definitely worth seeing, don't let the hype set your expectations too high and you'll enjoy it for what it is."
5.0,2020.01.12,"Yup. I've been Watching Bong-Joon-Ho's movie, And this is an end result. I won't say more. THIS IS A MASTERPIECE"
3.0,2020.04.12,"See, while the film is moderately entertaining, it is flawed. It certainly isn't a masterpiece in any regard.

The massive issue is that there is not a single sympathetic character in the entire film. Because the Kims are poor, we are supposed to forgive their unethical and often malicious ploy? The Parks are just vapid stereotypes of the wealthy. The driver is underdeveloped. The housekeeper we feel bad for at first. But she and her husband quickly become as detestable as everyone else.

So the Kims only means to finally making something of themselves is through dishonest work. All the energy and ambition they put into their scheme, they could have used to start something legitimate like their fake referral service. But their deception was always depicted as a means to a fatalistic end. Are the Park children any better for the tutelage they are receiving? No. Is the house any cleaner? The chauffeuring all that life-transforming? Naw. Perhaps if the Kims' presence in the Park household had had any positive aspect to the interaction between to the two families, the movie would have invoke some pathos at the same climax.

And the ""wealth rock"" symbolism. Got it. If they were so smart, they would realize simple living within your means is the key to contentment. So, yay, never hold your metaphor - as the writing rule goes.

And the climactic punishment is not nearly sufficient. For the Kims, it's one dead, two on probation and one ""scot-free"" after racking up a host of crimes including one triple homicide - only a third of which was of a different socioeconomic class. That is some good karma for railing against the rich and being utterly deplorable schemers but mostly killing their own kind. Yeah, yeah, the dad gets trapped under the house. How was this proper retribution? He was never the mastermind; his rotten kids were. And mainly, it was the son, who is the agent of everything. Without his friend, without him receiving the stone, without his foot in the Parks' door, there is no movie. The daughter gets what she deserved. But he gets ""lesson learned (maybe)"". And Mrs Kim is just along for the ride? A big fat no to that.

I also found it hard to believe that the source of those flickering stairwell lights would not have been investigated by the fastidiously rich residents with their impeccably stocked wine fridge - especially with Neurotic Helicopter Mom no. 1 always home.

I already was well-aware of the rich-stay-rich-and-poor-stay-poor cycle that was supposed to be the revelatory theme of this movie so it was not nearly as impactful. And with the characterization and outcome flaws, the film was okay but not nearly as evocative as it could have been. I really wanted to see some arc movement to any of the characters, even if ever so slight before the same ending. But they all start out and stay one dimensional. And it takes a bloodbath at a child's birthday party to get a couple of them to say, ""aw shucks, maybe this wasn't a great plan"". And then the final point of the movie, per the director himself, is to just accept your impoverished state because even years of honest work will not get your murderous father literally out from under the rich that you caused to begin with by seeking to be like them. ""The whole notion of ""why bother"" makes no sense or point thematically in art."
0.5,2019.08.30,"This had the makings of a fun farce. As I watched the first hour or so, I thought it could be a madcap Hollywood comedy. Implausible, yes, but amusing in an absurd way.

But then it started to go in weird places. Some will call it social satire, but to me it was just dark, amoral and incoherent.

The protagonists (the family of scammers) are profoundly unsympathetic. They wreck the lives of everyone they come into contact with, and some of their victims are just fellow struggling domestic workers. Yet the film-maker seems to see them as the downtrodden heroes of the film!

Their story also makes no sense. When we meet them, they are solvenly, helpless, inept and unemployed. In the opening scenes, they are scolded for doing a simple job badly-assembling pizza boxes. But then suddenly they become master con artists, taking over all aspects of the lives and household of a wealthy family, running everything with efficiency and aplomb. This is just bad writing, not a masterpiece.

While their employers were absurdly naive, I didn't hate them as much as the director seemed to want me to. Yes, they are silly, but they are also hardworking and accomplished, they love their kids, and in almost every way, they are morally superior to the people preying upon them. In the director's upside-down world view, their wealth and comfort makes them deserving of whatever happens to them. The fates of the employers and their original employees don't seem consistent with any sort of moral compass.

Without spoilers, all I can say is that the climax and ending of the movie are unsupported by what precedes them, not just in a moral sense but also in terms of the characters' previous behavior. If the writer of this film had expressed the message of the film as a simple essay, unadorned with acting and cinematography, it would be dismissed as a childish and unintelligent mess.

I would not recommend this so-called masterpiece, though I do think a other director with a lighter touch could remake it into something more coherent."
5.0,2020.01.13,"Great work! from start to end, it is wickedly funny and darkly disturbing all at the same time. The narrative and the actors were excellent. One of the better endings of a movie, The most original film and one of the 10 best films of 2019."
5.0,2020.01.13,"You may not like everything you see, but you will be moved. I can't add much to the many excellent reviews here except to say that this is a film for true film lovers, not movie-goers. It's a film that makes you laugh, cry and most of all, think. Do not try to interpret the plot literally. The story is metaphoric. Zen, not Hollywood."
5.0,2019.11.11,"I didn't think I could have my expectations exceeded for this movie, but WOW! Bong Joon Ho really floored me with this one, I tell you what!"
5.0,2020.01.16,"Quick. Metaphorical. Social. Postmodern. Beautiful.

You miss if you don't watch it."
5.0,2019.11.18,"From the beautiful cinematography, blocking, locations to the fantastic acting and screen play it is a must watch movie. This truly original story was a once in a lifetime journey that had me laughing, crying and frighten all in one sitting. Don't take my word for it see it for yourself!"
4.5,2020.01.12,"There I said it---It's the best film of the year for this reviewer, and it's the best film Bong Jong-ho has made to date.

But to be fair, I've yet to see ""The Irishman,"" ""1917,"" and ""A Hidden Life,"" so my opinion could change. Though, I can't see that being likely.

The originalness of ""Parasite"" is what sets it apart. ""Parasite,"" twists and turns to darker and darker places while still maintaining a comedic tone. There's ingenious visual cinematography and storytelling when it portrays the division of class between the wealthy and poor.

Class inequality is a theme director Bong Joon-ho frequently uses. You observe it in his other films, ""Snowpiercer,"" ""Okja,"" and even in the first film I ever saw of his back in 2006 with Joon-ho's horror film, ""The Host."" Which also starred Kang-ho Song who plays, Kevin's father in ""Parasite."" He's hilariously witty in both films.

""Parasite"" set in South Korea, is about a young man from an impoverished family, the Kims, who winds up with a job to tutor a high school girl from an extremely affluent family, the Parks. He changes his name from Kim Ki-woo to Kevin to impersonate an English tutor. He soon realizes this could be a way to get his whole family employment under the Parks, and the family makes it their plan to do-so.

The film shined when it cinematically showed the differences between class equality among these two very different families. When we see the wealthy Park family, the house is pristinely clean. A complete contrast to the Kim family apartment, which is a basement apartment littered with trash and infested by stink bugs, in what looks to be one of the poorest sections of the city.

If you like dark comedies, then you're sure to enjoy ""Parasite."" I've witnessed people who don't like foreign films because of subtitle-hatred still relish this film.

You won't see another movie like ""Parasite,"" perhaps ever. Well done, Bong Joon-ho."
3.5,2024.05.27,"""Parasite,"" directed by Bong Joon-ho, is a masterful blend of dark comedy, social commentary, and thrilling drama. The film follows the impoverished Kim family as they con their way into working for the wealthy Park family, leading to unexpected and shocking consequences.

The film's greatest strength lies in its storytelling. Bong Joon-ho skillfully balances humor and tension, keeping the audience engaged and on edge throughout. The screenplay is sharp and layered, offering biting commentary on class disparity and social inequality without being preachy.

The performances are stellar across the board. Song Kang-ho, as the Kim family patriarch, delivers a nuanced performance, while the rest of the cast, including Choi Woo-shik and Park So-dam, bring depth and authenticity to their roles.

Visually, ""Parasite"" is stunning, with meticulous attention to detail in its production design. The contrast between the Kims' cramped basement home and the Parks' luxurious mansion is striking and symbolic.

However, some viewers might find the film's tonal shifts jarring, and its ending, while impactful, may not satisfy everyone. Despite these minor issues, ""Parasite"" is a thought-provoking and well-crafted film that leaves a lasting impression. It's a unique cinematic experience that challenges and entertains in equal measure."
5.0,2020.01.24,I find the film's visual symphonic. The use of montage in such a way that creates a flow of revelations. Camera movements are buttery smooth and well executed. The concept of the film which is about the social classes has paid such an impact to the audience. Bong joon-ho used such a technique in which he showed us the things that we may not be aware of. The film did a great job on putting its audience on a thrilling rollercoaster ride of emotions.
3.0,2021.01.14,"What's funny is that the parasites in Hollywood loved this film because they actually sided with the scumbag poor family.

When the point of the film is that they get biblically punished by a flood for acting like demons. That scene where she's smoking a cigarette on the toilet is powerful.

Although, much like Hitchcock taking it one twist too far at the very end of Vertigo, the poor dad killing the rich dad at the end felt totally undeserved. It wasn't built up to properly. It felt like the director just wanted to get to that point but the pieces weren't placed to justify it, for the audience or the character.

If your DAUGHTER just got murdered by a fellow poor person why would your immediate reaction be to empathize with the plight of the DAUGHTER KILLER as inspiration for killing the rich guy COMPLETELY OUT OF LEFT FIELD. Sure the rich guy called him smelly and sure he was resentful towards him, but to murder him in front of everyone just read as extremely false and dumb.

I don't believe actual poor people would even like or empathize with this ending. This is purely a trashy parasitical rich person's fantasy.

It's a shame the ending was so stupid because up until then it was a pretty darn good flick."
1.0,2020.11.10,I really don't understand how this has such high ratings. I really tried to like it but fell asleep less than halfway through.
4.5,2020.01.12,"This is undoubtedly one of the best movies of the year and I think the best work of Bong Joon Ho yet. It's a very funny and playful movie. You can't pin it down into one specific genre, much like Bong Joon Ho's other work. Some moments are absurdly funny while others are intense. The premise is about a poor family who lives in a small basement apartment and struggling in their everyday life. One day one of their family members gets a chance to work as an English tutor for the daughter of a wealthy family. The poor family sees this as an opportunity to scam this wealthy family and they find a way to all work for them. Things get more serious after the first half because some stuff happens and the poor family has to deal with it cautiously. What is amazing about this movie is the story is simple and realistic, but told in such a fresh and unique way that it feels relatable and larger than life. The director shows the irony of life. How two separate classes of people in a society perceive things differently. While watching the movie, it was so engaging that I felt like it was controlling me with its beautiful cinematography and well structured plot."
4.5,2020.01.16,"My first ever Korean film and the film lives to its expectation after seeing the movie trailer. It was mixed of comedy, suspense and even horror, go see it you'll be suprised!"
5.0,2020.01.20,This movie had it all. The premise was so strange and unique. I never knew what was going to happen next. It touched on important issues around class and family. Overall just excellent. One of the few movies that deserves 10 stars
5.0,2019.12.02,"Rather than review, I like to add two cents to the conversations.

One individual comments that she never rides the subway. What is the significance of the below ground/above the surface boundary? Which domain affords the better social perspective?

And is anyone in this story not parasitic? Hardly anyone that I can identify."
4.5,2020.01.22,"Hilarious at times, weird, with some unexpected plot twists. Shows that whether you are rich or poor, the life you lead is really is just as futile........update: Yessss I am so happy that it has now won an oscar for best movie ! Well deserved!"
4.5,2020.02.09,"Director Bong Joon-ho's global sensation, Parasite, is an allegorical tale of class warfare. Before watching the film, I was familiar with its high praise but knew little of its actual plot. If possible, I'd recommend other viewers similarly go into this one as cold as they can. While Parasite deals with heavy themes (economic mobility, climate change), it does so in ways that are constantly entertaining and surprising. A unique blend of drama, suspense, comedy, and horror, Parasite provides further proof that cinema is a truly universal language."
3.5,2023.11.09,"Parasite stands as a cinematic tour de force, a film that transcends genres and defies easy categorization. Bong Joon-ho's directorial brilliance is on full display in this Korean masterpiece, a compelling and thought-provoking exploration of class divisions that seamlessly weaves together dark humor, suspense, and social commentary.

From the opening scenes, it captivates with its meticulous attention to detail and visual storytelling. The cinematography by Hong Kyung-pyo is nothing short of breathtaking, capturing the stark contrast between the cramped living conditions of the Kim family and the opulent luxury of the Park residence. Each frame is a visual feast, contributing to the film's immersive experience.

The narrative unfolds with a gripping precision, as the Kim family, struggling in the lower echelons of society, cunningly infiltrates the lives of the wealthy Park family. The plot twists and turns with a surprising and relentless momentum, keeping the audience on the edge of their seats. Bong Joon-ho's screenplay is a work of art, seamlessly blending elements of comedy, drama, and thriller into a cohesive and engaging story.

Central to the film's success are the stellar performances from the cast. Song Kang-ho leads with a nuanced portrayal of the patriarch, Kim Ki-taek, navigating the complexities of his character with finesse. The entire ensemble, including Choi Woo-shik, Park So-dam, and Lee Sun-kyun, deliver performances that breathe life into their multifaceted roles, creating a palpable on-screen chemistry.

The movie is more than just a suspenseful thriller; it's a profound commentary on societal inequality. Bong Joon-ho skillfully uses the Kim family's strategic infiltration of the Park household as a lens through which to examine the stark contrasts between the haves and the have-nots. The film prompts viewers to reflect on the systemic issues of class disparity and the lengths individuals may go to escape the constraints of poverty.

Beyond its social commentary, it also explores the universality of human desires and the consequences of unchecked ambition. The characters, while navigating their respective socio-economic challenges, grapple with themes of morality, identity, and the pursuit of a better life.

In conclusion, this is a cinematic triumph, a film that not only entertains but also challenges and provokes thought. Bong Joon-ho's masterful direction, coupled with outstanding performances and a richly layered narrative, makes it a standout in contemporary cinema. This Korean gem deserves every accolade it has received, marking a pivotal moment in the global recognition of the richness and depth of Korean filmmaking."
4.5,2020.01.17,Apart from the great cinematography what overwhelmed me about this movie is its screenplay. The movie follows a continuity of speed and all the way keeps the humour intact. The dark satirical comedy which is funny but after every laugh it also pins a thought about the actual darkness which creates the humour and it lingers for sometime. A movie for all genre lovers.
3.0,2020.09.13,"The Kims are a struggling lower class family. One day the son gets an opportunity from a friend. He also gets some good-luck rock from him that will lay a role later in the film. He can work as an English tutor for a rich family. His sister forges a bunch of documents for him so he appears US educated. He gets the job and starts a relationship with the his tutee. The rich family lives in an amazing mansion built by some famous architect. The wife is naive and lives in materialism. The father, a famous arrogant musician, isn't home much but there he is worshiped. They also have a young son who is trouble, as all kids that age. But the mother acts overwhelmed and thinks he's some kind of painter prodigy. That gives the tutor a chance to get his sister hired as an ""art therapist"" for the troubled son. So the sister impersonates an art therapist. When she's meets the chauffeur she devises a way to get him fired and her dad hired instead.

Now they all figure out a way to get rid of the housekeeper. They succeed. When the Parks leave for a weekend, the Kims celebrate in the mansion. Then the former housekeeper shows up. She reveals that there is a secret basement where she's been keeping her husband and begs mother Kim to take care of him in exchange for money. Then the entire Kim family falls literally to the ground in front of the housekeeper and this the entire scam is revealed to her. She takes some video. The families fight over the video. Then mother Park calls announcing that they will return home soon. The Kims hide under the living room table. The old housekeeper fell down the basement stairs and is seriously injured. Her husband is bound back in his basement room.

Eventually the Kims escape as the Parks actually decide to sleep in the living room. There's heavy rain and their humble basement home has been flooded. Then they get a call from the Parks to help them for a birthday party for the son next day. In the middle of the party, the housekeeper's husband has freed himself. and takes his revenge by smashing son Kim's head in with his good luck rock, then attacks daughter Kim with a knife. Father Park has repeatedly complained about the smell of the Kims. That leads father Kim to attack Park after he's taken care of the housekeeper's husband.

Parasite is a horror comedy of sorts that shows the stark contrast between the poor working/scheming family and the wealthy/naive family whose ""problems"" are mostly blown up minor issues. The characters are slightly cartoonish. Things are somewhat enjoyable for 2/3rds of the movie. You do end up rooting for the Kims. The bizarre and unlikely appearance of the housekeeper and her husband change the tone of the movie and for the worse. It also disrupts the movie too much and it doesn't recover. From then on you know and expect something you happen, you just don't know from which direction it will come. In the end it's somewhat of a surprise but it doesn't amount to much really.

Sure, economic class is an issue here but the story is covered in satire and humor, no doubt to make a serious issue more palatable, thus diluting whatever serious issue is being addressed. It's not so much about class warfare but rather codependency. As with any codependent relationship, there are pet peeves and unaddressed grievances and resentments. But there is no major message in the movie. It could have don't more with the theme but it went for an easy solution, one that doesn't solve anything."
1.5,2020.06.22,"I'm really amazed under which category this film lies. Comedy? It is not funny at all. Tragedy ? I don't know!!! Four Oscars and Palm d'or !!!! Are you serious. I can't say that I know better than the people who awarded the film these prizes, I'm sure the problem is me, there is something hidden deep in this movie I couldn't see."
5.0,2020.01.16,"Delightful from beginning to end, opening is way in between genres, loved the pace, the comedy, the ending, the twist, the characters, pretty much everything.

I'm just waiting to rewatch it and pick new details.

if you do (watch it) please do it in the cinema and maybe you will get a crowd like mine that bonded trough the laughs and the shock and ended up talking about it outside.

And If you end up thinking is overrated it's okey, but you will still end up thinking about it for days."
5.0,2020.01.13,"In our current era of film, it is commonplace to take a moral stance. Whether that stance is on human struggles, political processes, or social conditioning, the stance prevails, and we as the audience have to make our decision while we watch the film on whether or not we agree with the points being brought to us. Films like Elysium, Little Women, 1917, these all wear their moral stance on their sleeve.

Parasite does it differently. The film opens in a way that makes you think the morality of the film will be open and obvious for you, so that you don't have to think too hard about the minutia to feel confident in your morals while watching it. You think you know who to root for, and who is the ""bad guy"".

As you keep watching, Parasite continually pushes your sense of morals, prodding you with the question ""how far is too far?"" and ""how bad is too bad?"". These questions never give you a break, never give you time to come to terms with your answer as Bong Joon Ho continually ramps up the tension until you feel as though your heart will stop in it's tracks.

Parasite poses a moral stance with great nuance and care."
5.0,2020.01.20,"Nothing comes close. In terms of direction, writing and performances."
5.0,2019.11.09,"PARASITE Directed by Bong Joon-Ho How often does one get the opportunity to see a film, on the silver screen, which leaves you enriched by the immaculate craft of the filmmaker's original voice and style of storytelling? How often does a movie leave you inspired to just grab a stack of paper and a pen, and begin writing your very own story? Bong Joon-Ho's Parasite is definitely one of those movies which left me moved and inspired. It's one of those movies which beautifully broadened my view towards the world. This film tackles social issues in a visually visceral and cinematic manner; it doesn't rely on preachy monologues and melodramatic action to convey its underlying themes of class discrimination, greed, family, and morality. Bong Joon-Ho and his writer, Han Jin-won, craft the screenplay in a subtle style in order to convey the social issues that are revolving around the film. Parasite tells the story of the Kim family, which is made of four individuals: a father, a mother, a teenage boy, and a teenage girl. This family takes interest in the Park family, who are incredibly rich and wealthy, when the teenage boy, played exceptionally by Choi Woo-shik, takes over his friend's job as an English tutor for the daughter of the Park family, who is a sophomore in high school. The film proceeds with the Kim family obtaining the various jobs around the house of the Park family, who are unaware of this. From there one, Bong Joon-Ho and his writer, Han Jin-won, tell a beautiful story of family, class discrimination, empathy, and morality in a satirical and dark manner. Parasite embodies a countless number of flawless moments of storytelling, which can leave one entertained, thrilled, and moved. Bong Joon-Ho utilizes visual storytelling to not only heighten the thrills, but using minute details to depict the discriminations that are made between the rich and the poor. There are two scenes which depict the way the rich and the poor perceive heavy rainfalls. The Park family are enamored by the sight and scenery of the rain from their window. Whereas the Kim family, struggle to grab their personal belongings due to their basement apartment being flooded by the rainfall. Yang Jin-mo's editing immerses the viewer in these visually engaging scenes. There is one moment where she uses the shot of the overflowing water transitioning to a bird-eye shot of the Kim family and their neighbors struggling to take the water out of their homes by using buckets. This is what makes Parasite shine as this visual experience, where we as an audience, understand both sides of the coin. The audience is able to grasp a sense of the struggles that the poor have to face, and this is done with incredible cinematography by Hong Kyung-pyo. The performances of Parasite are incredible. Each actor provides a nuanced and authentic performance; they faithfully portray the psychology of their characters. Another incredibly refreshing aspect of this film was how Bong Joon-ho and his writer, Han Jin-won, portray the Park family. They aren't portrayed as stingy rich people, they are kind, caring, and naïve. They are naïve to the point where they are baffled by the smell of a poor individual. Bong Joon-ho authentically depicts the humanity of both the wealthy and impoverished characters of the film. The way the characters are crafted and portrayed is what allows the film to augment Bong Joon-ho's original voice as a storyteller. Parasite is not only the best film I have seen this year; it is the best film I have seen this decade. Thank you, Bong Joon-ho for crafting a tour de force of a film. Thank you for reassuring me, as an aspiring storyteller, that stories build bridges of unity. Thank you of inspiring me to write a story that is original and deeply resonates with my memory and my heart. As the great Japanese filmmaker, Akira Kurosawa once said, ""If you genuinely want to make movies, start writing screenplays. Take a lot of paper and a pen, and just write, write, and write."" Bong Joon-ho's masterpiece, Parasite, inspired me to go home and take a lot of paper and a pen, and just write the stories I want to tell. Thank you, Bong Joon-ho for shrewdly crafting a masterpiece that beautifully depicts the themes of class discrimination and filiality."
4.5,2020.01.20,"As many other reviewers have mentioned, Parasite is a masterpiece that deserves a second viewing. There are many subtle lines and actions that piece the film together towards the end.Take for example ""Crossing the line"" - the rich dad keeps bringing it up. He wants his staff to know their place. That family and their staff are like a micro version of society with its different castes.

Sure, it was easy, yet deceiving, to infiltrate their household so cunningly, but once they settled in they realized just how different they were from the upper-class folks they were serving. Even the son who tutors the daughter comes to realize that he doesn't fit in despite the daughter's fondness for him, she might even be in love with him (or she's just infatuated).

The basement represents the slums in which they reside like cockroaches. The upper-class family lives in an incredible house high up in what I presume is Seoul. When their home gets flooded they lose everything whereas the rich folks are not bothered at all.

The party represents a climactic finish where all the confusion, frustration and anger surfaces in a final act of despair. The poor dad knows he will never be equal to the man he chauffeurs around. In fact, the very man he drives around is disgusted by him.

This is a great movie that touches on many subjects. I highly recommend it."
5.0,2019.11.27,"Ranks as one of the best films I have ever seen and I've seen many .

Very clever , unusual story it's about as original as a film can be , it totally lacked the predictability of most US films.

Don't miss it"
3.5,2019.12.07,Absolute cinema perfection.This film is an emotional rollercoaster as a whole. It makes you connect with the characters and makes you hope but after a minute crushes your hopes and then makes you rebuild it..
5.0,2020.01.12,"Thoroughly enjoyed this movie. Great acting, wonderfully written screenplay, artist style and cinematography. Too much to talk about, just WATCH this movie."
3.0,2020.04.20,"This film started well and I liked the opening dialog and the concept, but this film is simply not worthy of a Best Picture Oscar. There were too many disjointed scenes and bad editing. I think I need to see some more of this directors other films. I watched Okja and thought it was poor, so not sure what all the hype is about. 6/10 No doubt it will be remade Hollywood stylie but I wont be bothering to see it."
0.5,2019.11.22,"A family of incompetents who struggle to fold a pizza carton miraculously transform to ingenious con artists and infiltrate themselves into a rich home where they successfully pretend to deliver services they have no clue of. The inhabitants of the house, on the other hand, are so incredibly stupid that they don't notice anything is wrong except for some wierd smell. But the impostors refuse to be judged by their smell! A bloodbath follows. The end. Standing ovation at Cannes, Palme d'Or, 8,6-star rating on IMDB... It's not just a bad story, no, it's actually the perfect story based on the wrong belief that if you are poor, you cannot be expected to be good, and if you are rich, you are never good enough. Naturally, stereotypical characters follow and I couldn't make myself care about any of them. The only moments when the poor father showed some deepness were during his monologue about living with no plans and when he checked his smell after he heard the rich father complaining about it. Otherwise, all family members were interested only in filling their bellies with junk and had no reservations in causing any kind of harm to that end. Now, I know I'm supposed to dislike the rich family, but although I didn't like them either, I don't see what's so wrong about them. But the urge in society to favor the have-nots, no matter what their actual traits might be, is so strong that most of the reviewers take their side, while some even find them ""lovable"". And that I find even more disgusting than actually being disgusting.

Post Oscars Addition: Technically Parasite is a great movie, no, really. But the Oscars are not about that. Nor it is why anybody watches movies. People are interested in stories and these awards are all about politics. Now, the fact that this movie won most of the major Oscars is not that surprising. Could be because it is a foreign movie, could be because it is a marxist movie, could be both, as far as they are both valid arguments for leftist Hollywood. What concerns me is that it looks like the whole world is praising it happening and I'm sure that most fans don't care about the art of storytelling or directing. I think they believe what Bong Joon-ho ultimately shows us: that nobody is deserving, that we are all a bunch of idiots, clashing in a stupid game for money. But think about that: someone did build the house where we all want to live in, right? And that must be someone with some knowledge, skills, and integrity, otherwise the roof would have collapsed, wouldn't it? Does everybody really find it fair to deny all this?"
4.0,2020.01.14,"Great! Awesome! Very interesting plot! I think it is one of the best thriller of 2019! I'm not a fan of Korean films, but this is great movie! I hope it win one or few Oscars!"
5.0,2019.11.23,"The best film of the year, maybe the best film of the decade. Just one of the best films in general. Joon-ho Bong balances a social thriller, satire and drama, perfectly and effortlessly. The cinematography is as good as I've ever seen in a film; the editing keeps it highly engaging; the production design adds the impactful disparity between the classes; the score and sound design adds significant character and emotion to each scene; and the performances are powerfully executed from the whole cast. Parasite deserves all the high praise it is receiving from critics and somehow, it deserves more."
5.0,2019.11.26,"I saw this movie a couple of weeks ago and it's sticking with me.

I can't give a solid review yet because I'm still processing everything. Not so much processing but there are so many layers to this movie from rich to poor to cons to subtleties that the average movie-goers might miss.

This is a must see and I truly hope it wins Best Foreign Film this year if not Best Picture.

What a film."
5.0,2020.01.16,"One of the best film in foreign language !!! Actually it's not a film, It's our real life story... I have nothing more to say about this great creation....."
5.0,2020.01.12,"One of the best films of the decade. It has it all: amazing cast, great music, cinematography, genius writing and direction. And most important, it's thought provoking. A philosophical piece about where moral stands in life of survival, about the ascend to happiness and the descend that reminds you money isn't everything. The characters so complex yet so simple and delivered with brilliant acting. Bong joon-ho has proven to be one of the best filmmakers working today."
5.0,2020.01.13,"Last night was one of the most thrilling experiences I have had watching a film..

I attended a small arthouse theatre close to 15 minutes from my house. I finally saw a movie I had been yearning for some time. I am a little late to the party, in regards to my timing of this film. But I am ecstatic I got to view it in a theatre. I wanted to go in with no expectations, because typically I am let down. I have a tendency nitpick as a viewer, which can make some movies difficult to enjoy. I was aware that it had won best foreign film at the Golden Globes, and had received much critical acclaim. I cannot recall seeing another Bong Joon Ho film, except possibly The Host (in which case, it was so long ago- I do not remember). Either way, I was excited to see a movie that looked like a family drama, with perhaps some suspenseful elements.

As I sat in this small cleanly theatre, I noticed the majority of people were of Asian descent, and unless my eyes betrayed me, mostly Korean. I attend movies frequently and it was nice to see a very diverse crowd. As the lights dimmed and people munched on their popcorn, and drank their coke's; I sat there, by myself- as the only one in my row. Ready to have a fun experience, with what's been regarded as one of the best of the year.

The first portion of the movie, centers around an engaging Korean family who live in a lower-class part of the city looking for jobs. They live in a home that is underground, but can still see the street through one of the windows. The family consists of a young adolescent brother and sister as well as their middle-aged parents. The movie begins with raucous laughs and instantly makes you engaged with these characters. The first 30 mins is truly a full-blown comedy and my theatre could not stop laughing. In its own right it is a very effective comedy, that had hints of possible dread ahead. The hints at suspense begin when another family is brought into the story. We see how both of these families become entangled in each other's lives, and how the threads are tied together. The pace was slower in the early stages, but still immensely entertaining. Then there is a tonal flip. A character re-enters the story and you instantly feel tight. At this point you could not really tell where the story was headed, so I stayed in peak curiosity. Then comes a moment when dread absolutely swept over me and I felt as if the story was about to turn into a full-blown horror movie. I sat there in near dread, caught in my own amazement of what I was watching. The tension then softened a bit, but there was still an underlay of tightness. The whole tone of the movie had changed by this point, and you can feel the stress the characters are going through. As well as the fact that the viewer knows more than some of the characters on screen, so there are moments when you want to shout at the screen- DON'T LOOK THERE! Within a few minutes though, you are immersed in the new direction the story has gone in and what's happening. It was fun to follow the story's new direction, with a good level of suspense at this point. You can feel everything is on the brink of destruction, but its still being held together by a thread. Then the story levels off a little bit, heading an even different direction. In this sequence the story is setting up a finale, that will leave devastation. Once we get started in the third act, my jaw just about hit the floor and I was stunned. The final 20 minutes of this people was honestly breathtaking. The music, visuals, acting and the tone of the story hits you like a ton of bricks. By the time the final credits rolled, I sat there in utter amazement. It was the first time I left a theatre feeling utter euphoria. I was absolutely ecstatic with what I had just seen.

Parasite is a film that brings together a plethora of genres that all coalesce effectively. There is an underlying theme of classism and how the social construct of class impacts the psyche of the characters. But this is truly a story that has many layers, and the shifting tones create an atmosphere that is both eerily terrifying as well as holistically captivating.

Grade- A+

Brody's TAKE 5"
3.0,2022.01.02,"This film is an ok film. It has some funny moments, some agony moments and a little drama. I can't say I had a hard time watching it. But I really can't understand how people lost their minds. The poor family with all these lies get a very nice job with good money. Yet they still don't move out from the basement, they decide to continue living in there and not moving out to start living a better life. They even throw a party to the mansion and thinking how they can take more from the rich. So am I supposed to feel sorry for them at the end? The movie doesn't imply that the rich family are greedy or they stole money from others for themselves. Mr Park seem to working pretty hard to be in that position and to earn his money. They pay well the working staff and even extra is some occasions. Of course they seem to be discussed by the poor but they don't offend them in any way throughout the film. So to me they are more ""likeable"" than the poor family. Overall is a good movie but that's it. I literally don't understand the hype."
5.0,2020.01.11,"I absolutely loved this film. I thought it was sad, darkly funny, discomfiting, and absolutely brilliant. It's hard to talk about the script and its astute observations about class and equality without giving too much away, but oh my, so many stairways so leaden with meaning. If you aren't into foreign movies because of the subtitles, I'd still highly recommend seeing this. He is such a master of image and setting that it conveys as much as the dialogue. I've got ""Snowpiercer"" lined up to watch tomorrow for a full-on Bong Joon-ho weekend."
,2020.04.02,"The fourth movie I watched from the director. Gwoemul is still in the best movies I've watched. Although the subject of the movie in general was ordinary, it was fun to watch half the movie, other half bothered a little. I like it even though it can't give the effect I expected at the end. Acting and script were nice. Social messages were sufficient again. I like the movie but Gwoemul still best for me!"
3.0,2020.02.14,"Well, I can't understand how this film defeated The Joker and 1917 at the Oscars.

Nice movie, yes, but not spectacular.

A lot of plot shortcuts, as if the poor family were world class con artists. So illogical."
